user_id,age,city,total_income,rent_spending,food_spending,transport_spending,shopping_spending,entertainment_spending,current_savings,risk_profile,goal_amount,goal_months
8923,34,Ho Chi Minh City,18200000,6352326,4177841,2102190,984393,1130311,3452935,An toàn,300000000,53
8924,33,Da Nang,15700000,2467561,5070382,1772348,2514126,1453084,2422496,An toàn,20000000,40
8925,18,Ho Chi Minh City,6000000,1896997,1723711,569491,398414,303682,1107703,Cân bằng,200000000,19
8926,33,Da Nang,19600000,3416904,5169793,3176760,1333426,2183304,4319810,Cân bằng,300000000,59
8927,30,Hai Phong,16900000,3434377,4468188,2639135,1318489,1907667,3132141,Cân bằng,200000000,24
8928,22,Ho Chi Minh City,9600000,2522416,2346338,828101,671203,454036,2777902,Tăng trưởng,150000000,43
8929,31,Hanoi,15200000,4286552,5250321,1633072,1079999,667210,2282844,Tăng trưởng,100000000,22
8930,29,Hanoi,13400000,3349367,4152721,1430577,1847701,826149,1793482,Tăng trưởng,200000000,12
8931,28,Ho Chi Minh City,13900000,4123994,3976987,1123679,1237644,604478,2833215,An toàn,20000000,36
8932,21,Ho Chi Minh City,8400000,2477445,2035655,719512,664791,714103,1788491,Cân bằng,200000000,18
8933,32,Hanoi,16100000,4829501,4683912,1599665,895245,963638,3128036,An toàn,300000000,46
8934,29,Can Tho,13300000,2612225,4845915,1350155,1226611,1476204,1788887,Cân bằng,50000000,19
8935,25,Hanoi,12500000,3656180,3712806,1252542,1758617,661103,1458750,Cân bằng,100000000,13
8936,26,Hanoi,11500000,2497584,2795247,1337384,1537803,600419,2731560,Tăng trưởng,150000000,31
8937,26,Ho Chi Minh City,11500000,3199316,3634323,1309278,1426509,604779,1325791,Tăng trưởng,300000000,7
8938,33,Da Nang,20300000,4328143,4814812,1740082,1687594,2039077,5690290,Tăng trưởng,300000000,29
8939,25,Ho Chi Minh City,10700000,2805200,2915008,1437933,706865,986873,1848116,Cân bằng,100000000,10
8940,29,Ho Chi Minh City,13500000,3651297,4073134,1858971,1692904,1295817,927873,Tăng trưởng,20000000,20
8941,20,Ho Chi Minh City,7500000,2620865,1604032,643733,806656,352378,1472333,Tăng trưởng,200000000,21
8942,29,Da Nang,13600000,2800736,4302026,1235417,1918512,638427,2704880,Tăng trưởng,20000000,53
8943,18,Ho Chi Minh City,6000000,1946559,1706623,644113,670989,306282,725431,An toàn,20000000,37
8944,30,Can Tho,16900000,2460848,6961869,2869018,1949914,984289,1674060,An toàn,200000000,16
8945,30,Hai Phong,15600000,2081703,5863285,2180293,1913811,1025962,2534943,Tăng trưởng,200000000,42
8946,23,Hai Phong,9600000,1303789,2888268,1589785,787761,933796,2096597,Cân bằng,100000000,55
8947,35,Hanoi,18300000,4921729,5645086,1799761,950998,1219751,3762673,Tăng trưởng,150000000,37
8948,31,Can Tho,15200000,1891513,6311405,2320718,715464,1186346,2774550,Tăng trưởng,150000000,57
8949,19,Hanoi,6800000,1383194,1820273,999081,322641,585889,1688919,Tăng trưởng,300000000,14
8950,30,Da Nang,15200000,3739499,5085853,1671140,2024469,1648593,1030444,Tăng trưởng,300000000,47
8951,18,Hanoi,6000000,1289551,2282152,684740,349473,582348,811732,Cân bằng,200000000,19
8952,19,Da Nang,6800000,1172698,1836849,682458,1049982,581048,1476963,Tăng trưởng,50000000,20
8953,20,Da Nang,7600000,1315636,1891863,1183543,891767,575368,1741821,Cân bằng,150000000,8
8954,32,Da Nang,15100000,3219254,4978156,1595566,2313365,1675418,1318239,Tăng trưởng,20000000,40
8955,23,Ho Chi Minh City,9400000,2483892,2452140,1285518,1358311,561684,1258452,Cân bằng,150000000,58
8956,22,Da Nang,8800000,1459698,2729264,783281,698459,936959,2192336,Cân bằng,100000000,35
8957,20,Can Tho,7400000,856885,2754016,1070531,1094993,506182,1117390,Cân bằng,300000000,22
8958,35,Hanoi,17100000,3645133,6543474,1349074,714010,996302,3852004,An toàn,300000000,22
8959,19,Da Nang,6800000,1592891,2541957,942482,478541,294980,949146,Cân bằng,50000000,25
8960,22,Da Nang,9800000,1501654,3903196,1191072,1618829,986840,598406,Tăng trưởng,300000000,11
8961,35,Da Nang,22100000,4394461,7285051,2677479,2974801,1143014,3625191,Tăng trưởng,100000000,14
8962,24,Hai Phong,10800000,2118879,3644951,1102874,550342,747897,2635055,Cân bằng,100000000,9
8963,35,Ho Chi Minh City,18800000,4961309,4717764,1941605,1247950,1528571,4402797,An toàn,200000000,36
8964,19,Hai Phong,6800000,1114270,2238105,884161,868359,369074,1326027,Tăng trưởng,200000000,47
8965,19,Can Tho,6800000,1129944,1893272,627840,1062128,720611,1366202,An toàn,50000000,56
8966,31,Hanoi,14400000,3574492,5026170,1565143,629245,866352,2738595,Tăng trưởng,100000000,41
8967,33,Hanoi,20100000,4052302,7310281,1979049,1903582,1475023,3379761,An toàn,300000000,16
8968,25,Can Tho,10800000,1540213,3277036,1644372,1477980,1291070,1569326,An toàn,150000000,15
8969,34,Da Nang,19900000,4169765,7689093,2839153,1687903,1254020,2260064,Tăng trưởng,20000000,32
8970,33,Hanoi,16800000,4854360,5502764,1863840,1097170,783381,2698483,An toàn,150000000,44
8971,29,Da Nang,13100000,2742788,3267401,1466577,1376565,1356410,2890256,An toàn,50000000,11
8972,22,Hanoi,8600000,1988668,2170649,764592,403766,784482,2487841,An toàn,100000000,41
8973,26,Da Nang,13500000,2796501,5001211,1770737,2075759,1306553,549235,Tăng trưởng,150000000,35
8974,18,Can Tho,6000000,930696,1663126,752124,460386,320269,1873396,Cân bằng,50000000,44
8975,30,Ho Chi Minh City,15500000,4182597,4242584,2036390,1060440,1263126,2714861,Cân bằng,100000000,45
8976,26,Hanoi,12700000,3587101,3961754,1558773,1208348,784057,1599964,Tăng trưởng,20000000,18
8977,32,Hanoi,19300000,3949086,6754817,2294445,2032248,1470682,2798718,An toàn,200000000,44
8978,23,Da Nang,10100000,2301422,3641384,948118,956077,990278,1262718,Cân bằng,150000000,59
8979,35,Hanoi,17400000,4667344,5061140,1376740,1245283,1608458,3441032,Cân bằng,100000000,31
8980,25,Hai Phong,12300000,2654205,4317987,1851621,844296,1274320,1357569,Tăng trưởng,100000000,41
8981,23,Ho Chi Minh City,10500000,3046863,3185566,1388246,1182100,992668,704554,Tăng trưởng,200000000,39
8982,33,Ho Chi Minh City,16100000,5365147,3774286,1250250,1395976,1130374,3183964,Cân bằng,200000000,16
8983,21,Hai Phong,8700000,1346789,2665992,1452316,1253489,678505,1302906,Cân bằng,150000000,20
8984,23,Hanoi,9200000,2344866,2874576,1275833,1129838,944653,630232,Cân bằng,150000000,58
8985,33,Ho Chi Minh City,17500000,5009217,4767317,2204130,1659451,1517322,2342560,Tăng trưởng,50000000,58
8986,19,Hai Phong,6900000,1393923,2408564,688668,305916,543758,1559167,Cân bằng,100000000,28
8987,30,Hai Phong,17300000,3939919,5268903,2523410,725066,1550694,3292005,An toàn,20000000,55
8988,23,Hanoi,10000000,2930612,2122742,1097438,633930,897861,2317413,An toàn,50000000,60
8989,34,Da Nang,19500000,4209667,4974725,2305543,862861,1022716,6124485,Tăng trưởng,300000000,42
8990,25,Hai Phong,11700000,1627114,4027403,1768393,1377595,891387,2008105,Cân bằng,200000000,46
8991,19,Ho Chi Minh City,6800000,1943903,1605961,660160,458995,585358,1545620,Tăng trưởng,100000000,21
8992,20,Can Tho,7400000,1133571,2952303,1054571,338170,418121,1503262,Cân bằng,150000000,17
8993,28,Hanoi,15400000,3772990,4562110,1883783,1021870,1394596,2764648,Cân bằng,300000000,11
8994,32,Can Tho,15100000,2708422,4441751,2021465,2254313,1502584,2171462,Tăng trưởng,50000000,20
8995,20,Hai Phong,7300000,1635557,2330903,770064,699283,606263,1257926,Tăng trưởng,50000000,42
8996,26,Can Tho,13100000,1779651,4718985,2181816,778841,1479157,2161547,Tăng trưởng,20000000,39
8997,35,Can Tho,22100000,3158714,7701957,2821612,1010107,1140426,6267180,Cân bằng,300000000,35
8998,21,Hai Phong,8400000,1779218,3271839,1243630,1145137,960173,0,Cân bằng,200000000,25
8999,30,Ho Chi Minh City,13700000,3866784,4371607,1201700,1928879,1373419,957608,Tăng trưởng,150000000,18
9000,31,Hanoi,17300000,3853021,4885766,2162810,2192044,1081275,3125080,Tăng trưởng,300000000,25
9001,33,Da Nang,18200000,2902484,6981320,2534686,810882,1715793,3254833,Tăng trưởng,50000000,39
9002,24,Ho Chi Minh City,11700000,3899334,3129698,1051961,448253,959376,2211375,Tăng trưởng,50000000,19
9003,21,Da Nang,8200000,1348572,2490298,968086,1026041,720560,1646440,Tăng trưởng,50000000,31
9004,18,Can Tho,6000000,1068035,2057235,571313,268824,641727,1392862,Cân bằng,100000000,48
9005,28,Hai Phong,14900000,2557309,5195864,1705200,2175670,1515677,1750277,An toàn,300000000,34
9006,21,Hai Phong,8800000,1833048,2423677,1345955,749666,987720,1459931,An toàn,150000000,49
9007,32,Can Tho,15300000,1867061,4751866,2503928,2491146,1055779,2630217,Tăng trưởng,150000000,32
9008,20,Hanoi,7900000,1964845,2873397,978894,1183754,842433,56675,Cân bằng,150000000,48
9009,28,Da Nang,13300000,2145119,4179530,1339288,1441834,1104035,3090192,Cân bằng,200000000,39
9010,30,Da Nang,16300000,3098044,6289215,1507752,920679,1116995,3367312,Cân bằng,100000000,33
9011,33,Hanoi,18500000,5049533,5920918,1566397,1071378,736530,4155241,Cân bằng,50000000,58
9012,28,Can Tho,14100000,1452448,6046292,2215309,2455993,1254170,675784,Tăng trưởng,300000000,45
9013,27,Da Nang,12100000,2220185,3218552,1733789,1148419,507463,3271589,Tăng trưởng,20000000,17
9014,29,Can Tho,13100000,2469230,4054309,1491603,1229526,1531297,2324031,An toàn,100000000,52
9015,28,Hanoi,13700000,3835570,4450591,1379381,1122229,927382,1984844,Tăng trưởng,100000000,10
9016,29,Can Tho,13500000,1801264,5551201,1645519,739667,1305236,2457110,Cân bằng,50000000,32
9017,29,Can Tho,14700000,2464923,5435389,2297954,624157,768094,3109479,An toàn,200000000,27
9018,18,Hai Phong,6000000,1018949,2041706,858441,868473,317207,895222,Cân bằng,50000000,16
9019,19,Ho Chi Minh City,6700000,2038709,2176058,639129,912404,272035,661662,An toàn,150000000,14
9020,34,Can Tho,16600000,2053232,6464877,2522346,1500138,1675384,2384020,An toàn,100000000,11
9021,24,Can Tho,11000000,1579722,3339306,1624233,481161,922368,3053207,Cân bằng,150000000,17
9022,27,Hai Phong,12500000,2254156,4479733,1040706,1064045,563888,3097468,Cân bằng,150000000,54
9023,27,Da Nang,12200000,1920058,4083043,1465691,1335125,869030,2527051,Tăng trưởng,100000000,33
9024,33,Da Nang,18700000,3100278,6669230,2326228,1605023,813719,4185519,An toàn,100000000,41
9025,20,Ho Chi Minh City,7800000,2416277,2218143,919677,297378,660286,1288236,Tăng trưởng,20000000,37
9026,35,Hai Phong,21700000,4030969,8359891,2108806,2131970,920337,4148023,Cân bằng,200000000,51
9027,34,Hanoi,21200000,5062648,7462071,1636436,2857629,976171,3205041,Cân bằng,50000000,54
9028,18,Hanoi,6000000,1552129,1413252,668689,760215,426852,1178860,Tăng trưởng,300000000,41
9029,21,Da Nang,8900000,1582992,2973665,1315351,672636,413027,1942326,Tăng trưởng,100000000,17
9030,23,Can Tho,10500000,1828491,3538950,1335262,1210009,480541,2106744,An toàn,50000000,55
9031,23,Da Nang,10400000,1886431,3677463,1350030,632947,1252070,1601057,Cân bằng,50000000,53
9032,23,Hanoi,9400000,2296391,2784293,802242,849351,880722,1786999,An toàn,20000000,48
9033,20,Hai Phong,7500000,1193900,3140820,745029,554184,433221,1432843,An toàn,20000000,55
9034,30,Da Nang,17200000,3600231,5572265,1440083,2042601,1560543,2984274,An toàn,300000000,40
9035,18,Hanoi,6000000,1658846,1881872,861054,555525,295415,747285,Tăng trưởng,20000000,26
9036,21,Can Tho,8600000,1677424,2358438,1231994,468652,837146,2026344,Cân bằng,20000000,59
9037,24,Hai Phong,10800000,1792867,3902825,1059094,689441,896484,2459286,Cân bằng,20000000,7
9038,26,Ho Chi Minh City,11500000,3944894,3049218,1020608,507950,662127,2315199,Cân bằng,150000000,45
9039,28,Ho Chi Minh City,15300000,4468508,4276191,1599640,619005,629204,3707449,Tăng trưởng,300000000,56
9040,35,Hai Phong,18400000,4049638,6183818,2113543,2062912,962441,3027645,Cân bằng,150000000,23
9041,33,Can Tho,20200000,3808505,7240342,2933038,2772899,2275029,1170185,An toàn,200000000,9
9042,19,Can Tho,6700000,1225468,2199999,604397,977461,329269,1363402,An toàn,100000000,31
9043,35,Hai Phong,21500000,3031245,8041488,3624924,3343101,1692373,1766866,Cân bằng,100000000,33
9044,26,Ho Chi Minh City,13100000,3603517,3039482,1174690,810990,1111180,3360139,An toàn,300000000,40
9045,19,Can Tho,6900000,754095,3031676,851501,786259,816215,660251,Tăng trưởng,20000000,44
9046,26,Da Nang,12000000,2063600,3489250,1677225,1599504,1393248,1777170,Tăng trưởng,200000000,50
9047,32,Da Nang,18100000,4401030,6312890,2369618,1499291,925354,2591814,An toàn,20000000,52
9048,25,Ho Chi Minh City,11800000,3594601,2647751,1010086,486947,1017580,3043032,Tăng trưởng,200000000,30
9049,28,Hanoi,13600000,3662017,4564937,1179503,780038,658928,2754574,An toàn,150000000,29
9050,30,Da Nang,15700000,3384382,4105649,1855341,1304727,1826299,3223599,Tăng trưởng,50000000,48
9051,28,Ho Chi Minh City,12700000,4170386,3590491,1683787,469868,899240,1886226,Tăng trưởng,20000000,21
9052,18,Ho Chi Minh City,6000000,1520690,2213731,698042,445671,226512,895351,Tăng trưởng,200000000,42
9053,33,Da Nang,15700000,2974026,5511079,1872784,1807050,802618,2732441,An toàn,50000000,53
9054,20,Hai Phong,7800000,1598001,2796940,622589,579436,925307,1277725,Cân bằng,150000000,23
9055,32,Can Tho,15200000,2462048,4645036,1894626,1337622,839789,4020876,Tăng trưởng,20000000,8
9056,21,Da Nang,8000000,1672814,2355100,938400,446961,929683,1657037,Cân bằng,50000000,25
9057,26,Hai Phong,11300000,2546282,3188482,901753,1576094,681569,2405817,Cân bằng,150000000,55
9058,18,Hanoi,6000000,1621660,1485593,680714,509028,285005,1417996,Tăng trưởng,200000000,44
9059,19,Hanoi,6900000,1447244,2122402,928478,701353,708630,991890,Cân bằng,100000000,7
9060,25,Can Tho,12700000,2154188,3207299,1849627,1434968,686873,3367042,Tăng trưởng,200000000,22
9061,23,Da Nang,10700000,2056216,3119499,978709,477066,981965,3086542,An toàn,50000000,12
9062,26,Da Nang,12200000,2394511,3457015,1509431,1067463,1277269,2494309,Tăng trưởng,150000000,20
9063,26,Da Nang,11900000,2388395,3232210,1578105,637624,1113825,2949838,Cân bằng,300000000,59
9064,27,Hanoi,14400000,3087823,5275391,1366695,1608949,982015,2079123,Cân bằng,20000000,26
9065,35,Can Tho,18900000,2631631,7041452,2133044,942210,2165941,3985720,An toàn,50000000,18
9066,32,Hanoi,16600000,4222959,5860148,1456035,1541565,641308,2877982,Cân bằng,50000000,20
9067,28,Ho Chi Minh City,12600000,4217387,3857682,1077128,1434679,614855,1398265,An toàn,200000000,19
9068,33,Hai Phong,17600000,2381311,4793786,2426497,2015747,1852285,4130371,Cân bằng,150000000,25
9069,29,Hanoi,15300000,3326173,4013995,1401750,1058919,1212181,4286978,An toàn,300000000,33
9070,34,Da Nang,20300000,4627136,7028027,3118441,2910860,2046064,569469,Cân bằng,100000000,30
9071,26,Da Nang,12500000,2639216,4289189,1774037,1303348,578100,1916107,An toàn,200000000,17
9072,18,Hai Phong,6000000,847232,1914207,527281,931950,274234,1505093,Cân bằng,20000000,36
9073,27,Hanoi,12800000,3509824,3728446,1702717,1032290,529391,2297329,Cân bằng,200000000,35
9074,25,Hanoi,10900000,2839992,3573425,1160743,1495630,776454,1053753,Tăng trưởng,300000000,45
9075,22,Can Tho,8900000,1253598,3478669,1079896,1179339,953245,955250,Cân bằng,50000000,49
9076,28,Da Nang,15500000,3775980,5582101,1600651,2249797,960342,1331127,Cân bằng,150000000,25
9077,32,Hanoi,18300000,3683667,6781828,2027953,2419323,1050058,2337168,Cân bằng,150000000,12
9078,30,Hanoi,15300000,3657304,5559960,1177221,1447925,902135,2555451,An toàn,100000000,52
9079,25,Hai Phong,12300000,2747637,4369882,1364314,1029568,1048089,1740505,Tăng trưởng,50000000,47
9080,26,Hai Phong,11400000,2112161,3514724,1833375,1156916,468940,2313881,An toàn,20000000,30
9081,30,Can Tho,14600000,2896884,3990509,1794261,1400826,1449750,3067767,Tăng trưởng,50000000,36
9082,24,Hanoi,10000000,2134390,2661886,1240403,1564718,1048394,1350206,Cân bằng,50000000,43
9083,27,Hai Phong,12000000,2302316,3629952,1254392,1293205,1241745,2278388,Tăng trưởng,100000000,31
9084,33,Hanoi,19400000,4494542,5925688,1975529,1631086,1534595,3838557,Tăng trưởng,20000000,44
9085,20,Da Nang,7900000,1898351,1936615,745662,727327,872215,1719826,Tăng trưởng,50000000,33
9086,34,Ho Chi Minh City,20300000,5429383,4885603,1618169,1542704,1550463,5273674,An toàn,200000000,17
9087,30,Da Nang,15800000,2763422,5904446,1552652,1489205,1482436,2607835,Cân bằng,50000000,53
9088,31,Hanoi,14600000,3841054,4572525,1822165,1101466,1402699,1860087,Tăng trưởng,150000000,28
9089,23,Ho Chi Minh City,9400000,2894114,2611308,724439,530698,773060,1866379,An toàn,100000000,32
9090,28,Hai Phong,13600000,2115748,5123211,1546352,797485,1437980,2579222,Cân bằng,50000000,58
9091,34,Hanoi,18000000,4430131,4936276,1840684,998609,970631,4823665,An toàn,100000000,9
9092,19,Ho Chi Minh City,6900000,2289425,2118996,539543,316616,677799,957617,Tăng trưởng,200000000,7
9093,30,Hai Phong,14700000,1940947,4672202,2265027,2344468,1364681,2112672,An toàn,50000000,21
9094,34,Ho Chi Minh City,20500000,5722265,6655001,2353673,2753474,1609032,1406552,An toàn,100000000,24
9095,23,Hanoi,10000000,2642553,3333026,927545,1006881,672242,1417750,An toàn,50000000,20
9096,18,Hai Phong,6000000,881494,2320837,569830,850075,624736,753025,Cân bằng,300000000,48
9097,18,Hai Phong,6000000,1197222,2310628,610241,634697,634500,612709,Cân bằng,100000000,45
9098,34,Da Nang,16900000,3226399,5503010,1646488,1870704,1826487,2826908,Tăng trưởng,200000000,29
9099,27,Ho Chi Minh City,11800000,4076562,3608246,1137649,765873,836691,1374977,An toàn,200000000,39
9100,28,Da Nang,14900000,3228935,4958061,1779868,2020531,704549,2208053,Cân bằng,50000000,46
9101,32,Hai Phong,15200000,2575159,5052537,1532760,2041744,1459250,2538548,Cân bằng,100000000,50
9102,32,Ho Chi Minh City,17000000,5033524,5442430,2143674,2234041,739887,1406441,Cân bằng,150000000,37
9103,32,Hai Phong,16800000,3084852,4994560,1554993,1722652,1606063,3836878,An toàn,50000000,39
9104,30,Hai Phong,16500000,3128754,6400946,2193551,1830152,877403,2069192,Tăng trưởng,150000000,49
9105,25,Hai Phong,12100000,1681419,4182851,1680256,1778937,643231,2133304,Cân bằng,100000000,51
9106,23,Da Nang,10700000,1805470,2708225,1198893,583145,518148,3886116,Tăng trưởng,200000000,11
9107,26,Ho Chi Minh City,12500000,3755087,3302260,1658894,1424950,733457,1625350,Cân bằng,50000000,34
9108,24,Da Nang,10600000,1904109,2872531,1114517,1604518,1239672,1864650,Cân bằng,200000000,37
9109,31,Ho Chi Minh City,18100000,6006400,5271252,2407322,2382371,607787,1424864,An toàn,200000000,31
9110,22,Can Tho,9000000,1628015,2838533,1146317,1178917,886693,1321522,Tăng trưởng,150000000,18
9111,20,Hanoi,7800000,2277695,2395436,553011,1056007,601617,916230,An toàn,200000000,45
9112,31,Hai Phong,16400000,2280610,6926150,1434799,2403961,831821,2522656,An toàn,20000000,42
